,product_url,name_product,rating_product,rating_count_product,quantity_5_star,quantity_4_star,quantity_3_star,quantity_2_star,quantity_1_star,count_cmt,images_video,sold_out,low_price,hight_price,price,inventory,return_7_days,authentic,freeship_x,shopee_guaranteed,company,shop_name,shopee_mall_x,shop_total_review,total_products,response_rate,time_response,years_ex,follower,name,price_dis,price_nondis,freeship_y,rating,rating_count,monthly_sold,store_location,monthly_event,favorite_product,shopee_mall_y,discount_tag,image,ShopDacBiet
356,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Prime-qu%E1%BB%91c-t%E1%BA%BF-J7-Prime-ch%C3%ADnh-h%C3%A3ng-2-sim-2-s%C3%B3ng-m%C3%A1y-kh%E1%BB%8Fe-i.189268414.4285440001?position=406,[Mã SKAMSALE10 giảm 10% đơn 200K] điện thoại Samsung Galaxy J7 Prime quốc tế/ J7 Prime chính hãng 2 sim 2 sóng máy khỏe,4.65,37.0,,,,,,,,150,1790000.0,1599000.0,,1977,,,,3 Ngày Trả Hàng / Hoàn Tiền,Amobile.vn,amobile.vn,False,"3,6k",97,85%,trong vài giờ,24 tháng trước,"44,4k",điện thoại Samsung Galaxy J7 Prime quốc tế/ J7 Prime chính hãng 2 sim 2 sóng máy khỏe,1.599.000,₫1.599.000 - ₫1.790.000,True,4.74,34.0,9/tháng,Hà Nội,True,,False,,https://cf.shopee.vn/file/e7bf6e082d4b7d6b9171df6053499742_tn,True
357,https://shopee.vn/Que-Ch%E1%BB%8Dc-Th%E1%BA%BB-SIM-Ch%E1%BA%A5t-L%C6%B0%E1%BB%A3ng-Cao-Cho-Khe-%C4%90%E1%BB%8Dc-Th%E1%BA%BB-C%E1%BB%A7a-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Apple-V%C3%A0-Android-B%E1%BA%B1ng-Kim-Lo%E1%BA%A1i-C%E1%BB%A9ng-H%C3%ACnh-Qu%E1%BA%A3-%C4%90%C3%A0o-i.108298311.8405531556?position=407,"Yêu Thích
Que Chọc Thẻ SIM Chất Lượng Cao Cho Khe Đọc Thẻ Của Điện Thoại Apple Và Android Bằng Kim Loại Cứng Hình Quả Đào",4.83,29.0,,,,,,,,171,,,1999.0,6,,,,3 Ngày Trả Hàng / Hoàn Tiền,HLC Store-Điện Thoại Phụ Kiện,hlcstore,False,1k,88,91%,trong vài giờ,34 tháng trước,3k,Que Chọc Thẻ SIM Chất Lượng Cao Cho Khe Đọc Thẻ Của Điện Thoại Apple Và Android Bằng Kim Loại Cứng Hình Quả Đào,1.999,₫2.000,False,4.83,29.0,9/tháng,Hà Nội,True,Yêu thích,False,"1%
GIẢM",https://cf.shopee.vn/file/4ad2a55828f5ae1c2062fe1a2e5201d2_tn,True
358,https://shopee.vn/Google-Pixel-3-3XL-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-GG-Chip-Snapdragon-845-Ram-4G-64GB-128GB.-Ch%C6%A1i-Game-T%E1%BB%91t-Qu%E1%BB%91c-T%E1%BA%BF-C%C5%A9-Gi%C3%A1-R%E1%BA%BB-Sonpixel.-i.49952348.9448593207?position=408,"Yêu Thích
Google Pixel 3/3XL Điện Thoại GG Chip Snapdragon 845 Ram 4G/64GB/128GB. Chơi Game Tốt Quốc Tế, Cũ Giá Rẻ, Sonpixel.",4.96,45.0,43,0.0,,,,32,23,67,3989000.0,2760000.0,,691,,,,3 Ngày Trả Hàng / Hoàn Tiền,Sơn Pixel,dinhhuong.2303,False,320,30,93%,trong vài giờ,4 năm trước,"1,6k","Google Pixel 3/3XL Điện Thoại GG Chip Snapdragon 845 Ram 4G/64GB/128GB. Chơi Game Tốt Quốc Tế, Cũ Giá Rẻ, Sonpixel.",2.760.000,₫2.760.000 - ₫3.989.000,True,4.97,40.0,9/tháng,Hà Nội,True,Yêu thích,False,"12%
GIẢM",https://cf.shopee.vn/file/0713239acf776bb2bb59a2663c1225a9_tn,False
359,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-10-Pro-(8GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.3018208251?position=409,Điện thoại Xiaomi Redmi Note 10 Pro (8GB/128GB) - Hàng chính hãng,5.0,27.0,27,0.0,,,,14,10,48,,,7039000.0,20,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Long Hưng Mobile Mall,longhung_mobile,True,"2,7k",569,100%,trong vài giờ,11 tháng trước,"20,8k",Điện thoại Xiaomi Redmi Note 10 Pro (8GB/128GB) - Hàng chính hãng,6.889.000,₫7.490.000,False,5.0,26.0,9/tháng,Bến Tre,True,,False,"8%
GIẢM",https://cf.shopee.vn/file/30a0f76929ab7568b048f9809ed05d57_tn,False
360,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-XZ2-Premium-b%E1%BA%A3n-nh%E1%BA%ADt-1-sim-ram-6-64g-ch%C3%ADp-845-si%C3%AAu-kh%C3%A1ng-n%C6%B0%E1%BB%9Bc-i.71474818.3287751122?position=410,"Yêu Thích+
Điện thoại Sony XZ2 Premium bản nhật 1 sim ram 6/64g chíp 845 siêu kháng nước",4.94,33.0,,,,,,,,63,3167040.0,2975040.0,,55,,,,3 Ngày Trả Hàng / Hoàn Tiền,ATU MOBILE,ljnh1993,False,"1,2k",60,94%,trong vài giờ,3 năm trước,"9,7k",Điện thoại Sony XZ2 Premium bản nhật 1 sim ram 6/64g chíp 845 siêu kháng nước,2.975.040,₫2.975.040 - ₫3.167.040,True,4.94,31.0,9/tháng,Hà Nội,True,Yêu thích,False,"4%
GIẢM",https://cf.shopee.vn/file/0200ecb382d4450fd189d3febd21b782_tn,True
361,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-Note-20-Ultra-(8GB-256GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.13442962.5856738233?position=411,Điện Thoại Samsung Galaxy Note 20 Ultra (8GB/256GB) - Hàng Chính Hãng,5.0,17.0,17,0.0,,,,4,2,139,19690000.0,17190000.0,,164,,,,3 Ngày Trả Hàng / Hoàn Tiền,Bichngocmobile,bichngocmobile,False,"1,6k",711,64%,trong vài giờ,5 năm trước,"12,8k",Điện Thoại Samsung Galaxy Note 20 Ultra (8GB/256GB) - Hàng Chính Hãng,18.150.000,₫18.150.000 - ₫23.390.000,True,5.0,16.0,13/tháng,TP. Hồ Chí Minh,True,,False,,https://cf.shopee.vn/file/16950ba97933cd19a526a13c8411c486_tn,False
362,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-3-Pro-Ram-3G-32G-Chip-Snapdragon-650-i.152903230.7564998651?position=412,Điện thoại Xiaomi Redmi Note 3 Pro- Ram 3G/32G- Chip Snapdragon 650,4.59,41.0,,,,,,,,90,698000.0,598000.0,,9,,,,3 Ngày Trả Hàng / Hoàn Tiền,iuleejieunhi,iuleejieunhi,False,89,22,83%,trong vài giờ,28 tháng trước,690,Điện thoại Xiaomi Redmi Note 3 Pro- Ram 3G/32G- Chip Snapdragon 650,598.000,₫598.000 - ₫998.000,True,4.59,41.0,9/tháng,Thanh Hóa,False,,False,,https://cf.shopee.vn/file/fc74954f1a2ea5a84b69a687fdfbae50_tn,False
363,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-google-pixel-3axl-si%C3%AAu-ph%E1%BA%A9m-camera-b%E1%BA%A3n-1-sim-b%E1%BB%99-nh%E1%BB%9B-64g-i.71474818.5886628439?position=413,"Yêu Thích+
Điện thoại google pixel 3axl siêu phẩm camera , bản 1 sim, bộ nhớ 64g",4.82,33.0,30,1.0,,,,25,14,50,2749880.0,2473880.0,,44,,,,3 Ngày Trả Hàng / Hoàn Tiền,ATU MOBILE,ljnh1993,False,"1,2k",60,94%,trong vài giờ,3 năm trước,"9,7k","Điện thoại google pixel 3axl siêu phẩm camera , bản 1 sim, bộ nhớ 64g",2.473.880,₫2.473.880 - ₫2.998.280,True,4.94,31.0,10/tháng,Hà Nội,True,Yêu thích,False,"8%
GIẢM",https://cf.shopee.vn/file/ed12ec79d9cd47af6abe4d0738e9dd46_tn,True
364,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Google-Pixel-3XL-nguy%C3%AAn-b%E1%BA%A3n-ch%C3%ADnh-h%C3%A3ng-%C4%91%E1%BA%B9p-nh%C6%B0-m%E1%BB%9Bi-98-99-Chatmobile-i.241749563.5784671176?position=414,"Yêu Thích
Điện thoại Google Pixel 3XL nguyên bản, chính hãng đẹp như mới 98,99% - Chatmobile",5.0,27.0,,,,,,,,40,4050000.0,3490000.0,,3,,,,3 Ngày Trả Hàng / Hoàn Tiền,CHAT Mobile,chatmobile969,False,340,42,90%,trong vài giờ,18 tháng trước,"4,1k","Điện thoại Google Pixel 3XL nguyên bản, chính hãng đẹp như mới 98,99% - Chatmobile",3.490.000,₫3.490.000,True,5.0,24.0,9/tháng,Hà Nội,True,Yêu thích,False,,https://cf.shopee.vn/file/e137fbf18b1c7b2a8a9edbc3dd05231f_tn,True
365,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LG-V50-ThinQ-h%C3%A0n-qu%E1%BB%91c-ram-6-b%E1%BB%99-nh%E1%BB%9B-128g-ch%C3%ADp-snapdaragon-855-h%E1%BB%97-tr%E1%BB%A3-5G-i.71474818.3196919697?position=415,"Yêu Thích+
Điện thoại LG V50 ThinQ hàn quốc ram 6 bộ nhớ 128g chíp snapdaragon 855 hỗ trợ 5G",4.91,23.0,22,0.0,,,,18,9,43,3734280.0,3219080.0,,44,,,,3 Ngày Trả Hàng / Hoàn Tiền,ATU MOBILE,ljnh1993,False,"1,2k",60,94%,trong vài giờ,3 năm trước,"9,7k",Điện thoại LG V50 ThinQ hàn quốc ram 6 bộ nhớ 128g chíp snapdaragon 855 hỗ trợ 5G,3.219.080,₫3.219.080 - ₫3.734.280,True,4.9,21.0,9/tháng,Hà Nội,True,Yêu thích,False,"8%
GIẢM",https://cf.shopee.vn/file/20e2a52e82b56cace6dcba0487e94ca7_tn,True
366,https://shopee.vn/-T%E1%BA%B7ng-k%C3%A8m-si.m-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-1280-v%C3%A0-110i-huy%E1%BB%81n-tho%E1%BA%A1i-T%E1%BA%B7ng-k%C3%A8m-pin-S%E1%BA%A1c-i.75520775.3880500962?position=416,[Tặng kèm si.m] Điện thoại 1280 và 110i huyền thoại Tặng kèm pin + Sạc,4.0,58.0,,,,,,,,205,,,159000.0,50,,,,3 Ngày Trả Hàng / Hoàn Tiền,MegaStore,haohan1994,False,"15,3k",466,88%,trong vài giờ,3 năm trước,"23,2k",[Tặng kèm si.m] Điện thoại 1280 và 110i huyền thoại Tặng kèm pin + Sạc,159.000,₫169.000,False,4.04,56.0,9/tháng,Hà Nội,True,,False,"6%
GIẢM",https://cf.shopee.vn/file/c6d42d500f2955b52a647b41c3355562_tn,True
367,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A93-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-M%E1%BB%9Bi-100--i.2849350.10210604944?position=417,"Yêu Thích
Điện thoại OPPO A93 - Hàng Chính Hãng Mới 100%",4.9,20.0,18,0.0,,,,14,10,61,7290000.0,5350000.0,,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,Trang Linh Mobile,tranglinhmobile,False,"2,5k",102,96%,trong vài giờ,6 năm trước,"5,6k",Điện thoại OPPO A93 - Hàng Chính Hãng Mới 100%,5.350.000,₫7.290.000,True,4.9,20.0,9/tháng,Hà Nội,True,Yêu thích,False,"27%
GIẢM",https://cf.shopee.vn/file/c3a870324216439abbb1cc273f61d1a3_tn,True
368,https://shopee.vn/tr%C3%A2u-v%C3%A0ng-m%C3%A8o-v%C3%A0ng-%C4%91%E1%BB%83-%E1%BB%91p-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-i.29511279.4569647115?position=418,"Yêu Thích
trâu vàng, mèo vàng để ốp điện thoại",4.86,14.0,,,,,,,,120,,,4000.0,1892,,,,3 Ngày Trả Hàng / Hoàn Tiền,vongdautamgiasi,vongdautam91,False,"1,9k",263,92%,trong vài giờ,4 năm trước,"1,9k","trâu vàng, mèo vàng để ốp điện thoại",4.000,₫4.000,True,4.86,14.0,9/tháng,Hà Nội,False,Yêu thích,False,,https://cf.shopee.vn/file/a9ef5e237d43e1750ade4f0a1870fd0e_tn,False
369,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Viettel-V6216i-Ho%E1%BA%B7c-Xphone-2-Sim-C%C5%A9-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-K%C3%A8m-Pin-S%E1%BA%A1c-i.427960551.8946394093?position=419,"Yêu Thích
Điện thoại Viettel V6216i Hoặc Xphone 2 Sim Cũ - Điện Thoại Người Già Kèm Pin Sạc",4.75,24.0,,,,,,,,100,,,143000.0,287,,,,3 Ngày Trả Hàng / Hoàn Tiền,thành công_mobile,thanhcong_mobile,False,231,22,89%,trong vài giờ,6 tháng trước,"1,3k",Điện thoại Viettel V6216i Hoặc Xphone 2 Sim Cũ - Điện Thoại Người Già Kèm Pin Sạc,143.000,₫143.000,False,4.73,22.0,9/tháng,Hà Nội,False,Yêu thích,False,,https://cf.shopee.vn/file/6ea8795c6486c4d6110f27af8ad596af_tn,True
370,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-OPPO-Reno4-Pro-(8GB-256GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.25452983.5043441703?position=420,Điện Thoại OPPO Reno4 Pro (8GB/256GB) - Hàng Chính Hãng,4.94,32.0,30,1.0,,,,26,25,53,,,8590000.0,1,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,OPPO Official Store,oppo_official_store_vn,True,"5,6k",80,94%,trong vài giờ,4 năm trước,"399,3k",Điện Thoại OPPO Reno4 Pro (8GB/256GB) - Hàng Chính Hãng,8.590.000,₫11.990.000,True,4.9,21.0,9/tháng,TP. Hồ Chí Minh,True,,False,"28%
GIẢM",https://cf.shopee.vn/file/e7b33e4e014611bbfef7a689251c53e7_tn,False
371,https://shopee.vn/Main-x%C3%A1c-XR-X-XS-11-%C4%91%E1%BB%A5c-l%E1%BB%97-i.60395419.5867092503?position=421,"Yêu Thích
Main xác XR/X/XS/11 đục lỗ",5.0,9.0,,,,,,,,87,250000.0,50000.0,,373,,,,3 Ngày Trả Hàng / Hoàn Tiền,THUONG TGM,thuongnd1996,False,879,125,77%,trong vài giờ,4 năm trước,"11,2k",Main xác XR/X/XS/11 đục lỗ,50.000,₫50.000 - ₫250.000,True,5.0,9.0,9/tháng,Quảng Ninh,False,Yêu thích,False,,https://cf.shopee.vn/file/59e094d65083208fccbc76f6a58e0d05_tn,False
372,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-Z-Flip3-5G-256GB-i.65589552.10527143024?position=422,Điện Thoại Samsung Galaxy Z Flip3 5G 256GB,5.0,10.0,10,0.0,,,,7,6,22,,,26990000.0,2,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,SAMSUNG OFFICIAL SHOP,samsung_official_store,True,"39,7k",367,99%,trong vài giờ,3 năm trước,"341,9k",Điện Thoại Samsung Galaxy Z Flip3 5G 256GB,26.990.000,₫26.990.000,False,5.0,8.0,9/tháng,TP. Hồ Chí Minh,True,,True,,https://cf.shopee.vn/file/26121dd5ea8d46316637d9337900e956_tn,False
373,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-Q3-pro-Nam-Khanh-H%C3%A0ng-nh%E1%BA%ADp-kh%E1%BA%A9u-i.52809472.13503441781?position=423,"Yêu Thích
Điện thoại Realme Q3 pro Nam Khanh - Hàng nhập khẩu",5.0,9.0,9,0.0,,,,6,5,13,,,6235000.0,77,,,,3 Ngày Trả Hàng / Hoàn Tiền,shopnamkhanhhanoi,shopnamkhanhhanoi,False,"6,9k",584,65%,trong vài giờ,4 năm trước,"11,3k",Điện thoại Realme Q3 pro Nam Khanh - Hàng nhập khẩu,6.195.000,₫6.195.000 - ₫6.199.000,False,5.0,8.0,9/tháng,Hà Nội,True,Yêu thích,False,"6%
GIẢM",https://cf.shopee.vn/file/84867e93464dc38be59743fe204b0213_tn,True
374,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S10-M%E1%BB%B9-Qu%E1%BB%91c-T%E1%BA%BF-%C4%91%E1%BA%B9p-Xu%E1%BA%A5t-s%E1%BA%AFc-C%E1%BA%A5u-h%C3%ACnh-kh%E1%BB%A7ng-Camera-kh%E1%BB%A7ng-gi%C3%A1-t%E1%BB%91t-i.38728286.3434608983?position=424,"Điện thoại Samsung Galaxy S10 Mỹ/ Quốc Tế đẹp Xuất sắc- Cấu hình khủng, Camera khủng giá tốt",4.88,8.0,,,,,,,,15,,,5850000.0,12,,,,3 Ngày Trả Hàng / Hoàn Tiền,ZIN MOBILE,zinmobile104daotan,False,490,187,79%,trong vài giờ,4 năm trước,8k,"Điện thoại Samsung Galaxy S10 Mỹ/ Quốc Tế đẹp Xuất sắc- Cấu hình khủng, Camera khủng giá tốt",5.350.000,₫5.350.000 - ₫5.850.000,False,4.86,7.0,9/tháng,Hà Nội,True,,False,"34%
GIẢM",https://cf.shopee.vn/file/5709edc21fd85fdb62c65885ad65b0dd_tn,False
375,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-L%E1%BB%9Bn-Tu%E1%BB%95i-S%E1%BB%91-To-Loa-To-Kechaoda-K51-i.96292182.9550937034?position=425,Điện Thoại Người Già Lớn Tuổi Số To Loa To Kechaoda K51,4.89,9.0,,,,,,,,22,,,259000.0,964,,,,3 Ngày Trả Hàng / Hoàn Tiền,TIẾN QUỲNH MOBILE,nhatanhmobileshop,False,"7,3k",269,79%,trong vài giờ,36 tháng trước,"8,1k",Điện Thoại Người Già Lớn Tuổi Số To Loa To Kechaoda K51,259.000,₫359.000,False,5.0,6.0,9/tháng,Hà Nội,True,,False,"28%
GIẢM",https://cf.shopee.vn/file/f1dd619cb1b7e658e517f0cd0caa1d74_tn,True
376,https://shopee.vn/M%E1%BB%9Bi-100-full-h%E1%BB%99p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-itel-it2163-B%E1%BA%A3o-h%C3%A0nh-1-%C4%91%E1%BB%95i-1-trong-100-ng%C3%A0y-c%C3%B3-%C4%91%E1%BB%8Dc-s%E1%BB%91-b%C3%A0n-ph%C3%ADm-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.392949477.8619486810?position=426,"Yêu Thích
Mới 100% full hộp Điện Thoại itel it2163 Bảo hành 1 đổi 1 trong 100 ngày có đọc số bàn phím - Hàng chính hãng",5.0,5.0,,0.0,,,,2,1,16,,,199000.0,31,,,,3 Ngày Trả Hàng / Hoàn Tiền,vua_smart_phone Official Store,vua_smart_phone,False,351,65,100%,trong vài giờ,8 tháng trước,"1,1k",Mới 100% full hộp Điện Thoại itel it2163 Bảo hành 1 đổi 1 trong 100 ngày có đọc số bàn phím - Hàng chính hãng,199.000,₫199.000,True,5.0,3.0,9/tháng,Thanh Hóa,False,Yêu thích,False,,https://cf.shopee.vn/file/8b54366b5aad95a6051b776c1895d48b_tn,True
377,https://shopee.vn/MAIN-SAMSUNG-GALAXY-CH%C3%8DNH-H%C3%83NG-J4-2018-j400-i.320293695.11527523432?position=427,"Yêu Thích
MAIN SAMSUNG GALAXY CHÍNH HÃNG J4 2018 j400",3.18,11.0,6,5.0,,,,11,8,18,,,290000.0,963,,,,3 Ngày Trả Hàng / Hoàn Tiền,An tâm mua sắm cskh 24/7,smartchoice247,False,897,44,83%,trong vài giờ,12 tháng trước,577,MAIN SAMSUNG GALAXY CHÍNH HÃNG J4 2018 j400,290.000,₫500.000,False,2.78,9.0,9/tháng,Hà Nội,True,Yêu thích,False,"42%
GIẢM",https://cf.shopee.vn/file/af8e4642f779918c5754eacf960c89b9_tn,False
378,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-mini-ki%E1%BB%83u-d%C3%A1ng-S8-t%E1%BA%B7ng-k%C3%A8m-%E1%BB%91p-l%C6%B0ng-i.139018723.5323116789?position=428,"Yêu Thích
Điện thoại mini kiểu dáng S8 tặng kèm ốp lưng",4.5,4.0,3,0.0,,,,3,2,18,,,370000.0,945,,,,3 Ngày Trả Hàng / Hoàn Tiền,Bán lẻ - Giá sỉ,vunga7557,False,"3,9k",439,81%,trong vài giờ,30 tháng trước,"4,9k",Điện thoại mini kiểu dáng S8 tặng kèm ốp lưng,370.000,₫370.000,True,4.33,3.0,9/tháng,TP. Hồ Chí Minh,False,Yêu thích,False,,https://cf.shopee.vn/file/66d5b3727284401d1c8d5905dac56319_tn,True
379,https://shopee.vn/Coolpad-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-b%C3%A0n-ph%C3%ADm-Gi%C3%A1-R%E1%BA%BB-2-Sim-F110-Ch%C3%ADnh-h%C3%A3ng-i.280156736.6140480320?position=429,"Yêu Thích
Coolpad điện thoại bàn phím Giá Rẻ 2 Sim - F110 - Chính hãng",4.33,3.0,,,,,,,,12,,,179000.0,8857,,,,3 Ngày Trả Hàng / Hoàn Tiền,Bingshop79,bingshop79,False,949,353,83%,trong vài giờ,15 tháng trước,674,Coolpad điện thoại bàn phím Giá Rẻ 2 Sim - F110 - Chính hãng,179.000,₫249.000,False,4.33,3.0,4/tháng,TP. Hồ Chí Minh,False,Yêu thích,False,"28%
GIẢM",https://cf.shopee.vn/file/44622fab26a82d474366a631e4e718f2_tn,False
380,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Google-Pixel-3-64GB-ch%E1%BB%A5p-%E1%BA%A3nh-%C4%91%C3%AAm-si%C3%AAu-%C4%91%E1%BA%B9p-chip-Snap-845-Android-thu%E1%BA%A7n-i.204574220.13813951393?position=430,Điện thoại Google Pixel 3 64GB chụp ảnh đêm siêu đẹp chip Snap 845 Android thuần,4.86,7.0,,,,,,,,18,,,2488000.0,25,,,,3 Ngày Trả Hàng / Hoàn Tiền,maytinhbanghaiphong,maytinhbanghaiphong,False,"3,1k",83,97%,trong vài giờ,22 tháng trước,"15,1k",Điện thoại Google Pixel 3 64GB chụp ảnh đêm siêu đẹp chip Snap 845 Android thuần,2.388.000,₫2.388.000 - ₫2.488.000,False,5.0,4.0,9/tháng,Hải Phòng,True,,False,,https://cf.shopee.vn/file/d3ff21c735a6debe47958e81317ede0b_tn,True
381,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-7-Plus-(7-Plut)-b%E1%BA%A3n-qu%E1%BB%91c-t%E1%BA%BF-M%E1%BB%B9-nguy%C3%AAn-zin-%C4%91%E1%BA%B9p-nh%C6%B0-m%E1%BB%9Bi-%C4%91%E1%BB%A7-c%C3%A1c-m%C3%A0u-b%E1%BB%99-nh%E1%BB%9B-t%C6%B0%C6%A1ng-%E1%BB%A9ng-giao-h%C3%A0ng-to%C3%A0n-qu%E1%BB%91c-i.242140455.12316601936?position=431,(0810_1410) Điện thoại iPhone 7 Plus bản quốc tế Mỹ nguyên zin đẹp như mới đủ các màu & bộ nhớ giao hàng toàn quốc,5.0,1.0,1,0.0,,,,1,1,9,6090000.0,1999000.0,,3250,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thương Gia Họ Đỗ Mobile,thuonggiahodoapple,False,266,48,93%,trong vài giờ,18 tháng trước,"12,2k",Điện thoại 7 Plus (7 Plut) bản quốc tế Mỹ nguyên zin đẹp như mới đủ các màu & bộ nhớ tương ứng giao hàng toàn quốc,6.500.000,₫6.500.000,False,5.0,1.0,9/tháng,Hà Nội,True,,False,,https://cf.shopee.vn/file/8bd304d7572b153c8b0b62ae54761987_tn,False
382,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-6S-Plus-(6S-Plut)-b%E1%BA%A3n-qu%E1%BB%91c-t%E1%BA%BF-ch%C3%ADnh-h%C3%A3ng-Zin-%C4%91%E1%BA%B9p-t%E1%BB%AB-90-%C4%91%E1%BA%BFn-99-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-c%C3%A1c-m%C3%A0u-s%E1%BA%AFc-v%C3%A0-b%E1%BB%99-nh%E1%BB%9B-c%C3%B3-nhi%E1%BB%81u-%C6%B0u-%C4%91-i.242140455.11252745661?position=432,(0810_1410) Điện thoại iPhone 6S Plus bản quốc tế chính hãng Zin đẹp từ 90 đến 99% đầy đủ các màu sắc & bộ nhớ,5.0,1.0,1,0.0,,,,1,1,9,3890000.0,1999000.0,,3341,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thương Gia Họ Đỗ Mobile,thuonggiahodoapple,False,266,48,93%,trong vài giờ,18 tháng trước,"12,2k",Điện thoại 6S Plus (6S Plut) bản quốc tế chính hãng Zin đẹp từ 90 đến 99% đầy đủ các màu sắc và bộ nhớ có nhiều ưu đ,2.999.000,₫2.999.000 - ₫4.500.000,False,5.0,1.0,9/tháng,Hà Nội,True,,False,,https://cf.shopee.vn/file/9cf55b5177217e74ad7b12946b6e2e94_tn,False
383,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-6S-nh%E1%BB%8F-b%E1%BA%A3n-qu%E1%BB%91c-t%E1%BA%BF-ch%C3%ADnh-h%C3%A3ng-zin-%C4%91%E1%BA%B9p-h%C3%ACnh-th%E1%BB%A9c-t%E1%BB%AB-90-%C4%91%E1%BA%BFn-99-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-c%C3%A1c-m%C3%A0u-s%E1%BA%AFc-v%C3%A0-b%E1%BB%99-nh%E1%BB%9B00-i.242140455.10952745479?position=433,(0810_1410) Điện thoại iPhone 6S Like new zin đẹp 99% đầy đủ màu sắc và bộ nhớ 16/3264GB,5.0,1.0,1,0.0,,,,1,1,9,2790000.0,2400000.0,,2318,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thương Gia Họ Đỗ Mobile,thuonggiahodoapple,False,266,48,93%,trong vài giờ,18 tháng trước,"12,2k",Điện thoại 6S nhỏ bản quốc tế chính hãng zin đẹp hình thức từ 90 đến 99% đầy đủ các màu sắc và bộ nhớ00,3.500.000,₫3.500.000,False,5.0,1.0,9/tháng,Hà Nội,True,,False,,https://cf.shopee.vn/file/dc22706d8df348d14f8d6674672a20aa_tn,False
384,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ1-ram-4G-b%E1%BB%99-nh%E1%BB%9B-64G-m%E1%BB%9Bi-Ch%C6%A1i-Free-Fire-m%C6%B0%E1%BB%A3t-i.122206336.7936397594?position=434,"Yêu Thích
điện thoại Sony Xperia XZ1 ram 4G bộ nhớ 64G mới - Chơi Free Fire mượt",4.74,77.0,,,,,,,,"2,9k",1799000.0,1750000.0,,34818,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",điện thoại Sony Xperia XZ1 ram 4G bộ nhớ 64G mới - Chơi Free Fire mượt,1.750.000,₫1.750.000 - ₫1.799.000,True,4.74,77.0,8/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"48%
GIẢM",https://cf.shopee.vn/file/696abbf959b9817604237e3d91341b22_tn,True
