,name,price_dis,price_nondis,freeship,rating,rating_count,monthly_sold,store_location,monthly_event,favorite_product,shopee_mall,discount_tag,product_url,image,ShopDacBiet
2331,"Nokia E72, Điện Thoại Nokia e72 Zin Chính Hãng Bảo Hành 12 tháng | NOKIA SHOP",589.000,₫599.000,True,4.14,7,,Hưng Yên,True,,False,"2%
GIẢM",https://shopee.vn/Nokia-E72-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-e72-Zin-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-th%C3%A1ng-NOKIA-SHOP-i.440375789.8054306107?position=2491,https://cf.shopee.vn/file/e0e44e6592a0522abe501089c01dcbc8_tn,False
2332,Điện thoại Nokia 105 đẹp chính hãng chất lượng giá rẻ - Bảo Hành 12 tháng,145.000,₫145.000 - ₫179.000,True,4.78,64,,TP. Hồ Chí Minh,True,,False,"42%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-%C4%91%E1%BA%B9p-ch%C3%ADnh-h%C3%A3ng-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng-gi%C3%A1-r%E1%BA%BB-B%E1%BA%A3o-H%C3%A0nh-12-th%C3%A1ng-i.40436694.960601970?position=2492,https://cf.shopee.vn/file/ee5ee56654f55f6229b727fceee6dc9f_tn,False
2333,điện thoại Oppo A37 - Oppo A37F CHÍNH HÃNG 2sim ram 2G/16G mới,1.390.000,₫1.390.000,False,4.91,33,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A37-Oppo-A37F-CH%C3%8DNH-H%C3%83NG-2sim-ram-2G-16G-m%E1%BB%9Bi-i.48810739.5043705008?position=2493,https://cf.shopee.vn/file/93d324639f70f4e9c8572874186626dc_tn,False
2334,Điện Thoại LG V30+ ThinQ Likenew - Snap835 4G/128G,2.690.000,₫2.690.000,True,4.84,70,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-LG-V30-ThinQ-Likenew-Snap835-4G-128G-i.240247809.8736187539?position=2494,https://cf.shopee.vn/file/75a0095ecbef5354de880142de926ba2_tn,True
2335,điện thoại Sony Xperia Z4 32G ram3G mới - chiến PUBG/Free Fire mướt,2.000.000,₫2.000.000 - ₫2.100.000,True,4.87,31,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z4-32G-ram3G-m%E1%BB%9Bi-chi%E1%BA%BFn-PUBG-Free-Fire-m%C6%B0%E1%BB%9Bt-i.122206336.7836430916?position=2495,https://cf.shopee.vn/file/17609d0720069859585f9ee6ad3f110c_tn,True
2336,"[ RẺ HỦY DIỆT ] điện thoại Samsung Galaxy S8 Ram 4G/64G mới Chính Hãng, chơi Game mượt mà",3.888.000,₫3.888.000 - ₫3.988.000,False,5.00,10,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/-R%E1%BA%BA-H%E1%BB%A6Y-DI%E1%BB%86T-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S8-Ram-4G-64G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-ch%C6%A1i-Game-m%C6%B0%E1%BB%A3t-m%C3%A0-i.122206336.5066214166?position=2496,https://cf.shopee.vn/file/2fefd6450faf390621048423a6dc620e_tn,True
2337,Điện thoại Nokia 105 Dual Sim (2019) - Hàng chính hãng - Nhiều màu,358.000,₫358.000,False,4.93,30,,TP. Hồ Chí Minh,False,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-Dual-Sim-(2019)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-Nhi%E1%BB%81u-m%C3%A0u-i.67083553.2690724445?position=2497,https://cf.shopee.vn/file/80960929b26cb6c52f4daaaa32f14ac0_tn,True
2338,"''''Rẻ Hủy Diệt'' điện thoại Samsung Galaxy S8 Chính hãng, ram 4G/64G, Chiến game nặng siêu mượt",3.799.000,₫3.799.000 - ₫3.999.000,False,4.71,14,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/''''R%E1%BA%BB-H%E1%BB%A7y-Di%E1%BB%87t''-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S8-Ch%C3%ADnh-h%C3%A3ng-ram-4G-64G-Chi%E1%BA%BFn-game-n%E1%BA%B7ng-si%C3%AAu-m%C6%B0%E1%BB%A3t-i.122206336.4767498100?position=2498,https://cf.shopee.vn/file/31daba91a44d485f3c6676ec4eee1aff_tn,True
2339,điện thoại CHÍNH HÃNG Sony Xperia XZ2 ram 4G bộ nhớ 64G Snap 845 - bảo hành 12 tháng,4.100.000,₫4.100.000 - ₫4.400.000,False,5.00,1,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-CH%C3%8DNH-H%C3%83NG-Sony-Xperia-XZ2-ram-4G-b%E1%BB%99-nh%E1%BB%9B-64G-Snap-845-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.122206336.9728016168?position=2499,https://cf.shopee.vn/file/35c8a63e6028f7c40d754ac4e8ba0490_tn,True
2340,"Điện Thoại Samsung Galaxy A6 Plus (2018) (4GB/32GB), màn 6inch, Chiến PUBG/Liên Quân mượt",3.500.000,₫3.500.000 - ₫3.600.000,False,5.00,3,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-A6-Plus-(2018)-(4GB-32GB)-m%C3%A0n-6inch-Chi%E1%BA%BFn-PUBG-Li%C3%AAn-Qu%C3%A2n-m%C6%B0%E1%BB%A3t-i.122206336.6866229850?position=2500,https://cf.shopee.vn/file/9e0d6fc303da478e209cced763b08fd7_tn,True
2341,Điện thoại nội địa Nhật Kyocera Kyv39 snapdragon 425 ram 2Gb+16Gb 4.7 inch HD- chơi liên quân pubg,594.900,₫594.900,True,4.81,153,,Nghệ An,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-n%E1%BB%99i-%C4%91%E1%BB%8Ba-Nh%E1%BA%ADt-Kyocera-Kyv39-snapdragon-425-ram-2Gb-16Gb-4.7-inch-HD-ch%C6%A1i-li%C3%AAn-qu%C3%A2n-pubg-i.18479475.7211121303?position=2501,https://cf.shopee.vn/file/6ff7d6846a319ac11eee13ea8c950ae8_tn,True
2342,Điện Thoại Nokia X2-00 Chính Hãng Vỏ Thép Bảo Hành 12 Tháng,480.000,₫480.000 - ₫530.000,True,4.45,110,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-X2-00-Ch%C3%ADnh-H%C3%A3ng-V%E1%BB%8F-Th%C3%A9p-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.70094786.1638619447?position=2502,https://cf.shopee.vn/file/0e69e3740442b072eb884b7f433c18e7_tn,True
2343,điện thoại Samsung J5 - Samsung Galaxy J5 (J500) 16G 2sim mới Chính hãng - Camera nét,1.288.000,₫1.288.000 - ₫1.588.000,True,4.81,43,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-J5-Samsung-Galaxy-J5-(J500)-16G-2sim-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-Camera-n%C3%A9t-i.122206336.4537344731?position=2503,https://cf.shopee.vn/file/00209151750c6576a2c35d2f14ebdd93_tn,True
2344,điện thoại Samsung Galaxy J7 Prime 2sim ram 3G Bộ nhớ 32G mới - Chơi PUBG/Free Fire mượt,1.748.000,₫1.748.000 - ₫1.788.000,True,4.86,29,,TP. Hồ Chí Minh,True,Yêu thích,False,"31%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Prime-2sim-ram-3G-B%E1%BB%99-nh%E1%BB%9B-32G-m%E1%BB%9Bi-Ch%C6%A1i-PUBG-Free-Fire-m%C6%B0%E1%BB%A3t-i.122206336.3237583143?position=2504,https://cf.shopee.vn/file/f01ed1bd7f04d7c4d2d98f499f364954_tn,True
2345,"Điện thoại chống nước Kyocera Torque G03 màn Saphire chống nước , Snap625 8 nhân mạnh mẽ , camera hành trình đa dụng",1.449.000,₫1.449.000,False,4.87,146,,Hà Nội,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-Kyocera-Torque-G03-m%C3%A0n-Saphire-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-Snap625-8-nh%C3%A2n-m%E1%BA%A1nh-m%E1%BA%BD-camera-h%C3%A0nh-tr%C3%ACnh-%C4%91a-d%E1%BB%A5ng-i.89702277.3213386383?position=2505,https://cf.shopee.vn/file/54206bb53cb81ec0e0fecf9dc47c5797_tn,False
2346,"ĐIỆN THOẠI NGƯỜI GIÀ SIÊU BỀN, LOA TO, PHÍM TO HÀNG ĐÃ QUA SỬ DỤNG ĐỘ MỚI 90%",230.000,₫230.000,False,4.38,56,,Hà Nội,False,Yêu thích,False,,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NG%C6%AF%E1%BB%9CI-GI%C3%80-SI%C3%8AU-B%E1%BB%80N-LOA-TO-PH%C3%8DM-TO-H%C3%80NG-%C4%90%C3%83-QUA-S%E1%BB%AC-D%E1%BB%A4NG-%C4%90%E1%BB%98-M%E1%BB%9AI-90--i.89899849.5743836056?position=2506,https://cf.shopee.vn/file/fd2c5ce890f2f6b7a9f28a6b79f63fe7_tn,True
2347,"điện thoại Samsung Galaxy J7 Chính hãng 2sim mới, Chiến Tiktok Zalo Fb Youtube ngon",1.600.000,₫1.600.000 - ₫2.600.000,True,4.00,4,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Ch%C3%ADnh-h%C3%A3ng-2sim-m%E1%BB%9Bi-Chi%E1%BA%BFn-Tiktok-Zalo-Fb-Youtube-ngon-i.122206336.8400797083?position=2507,https://cf.shopee.vn/file/50bb56bf599b4aed2df8327774ab99a8_tn,True
2348,[Mã ELFLASH3 hoàn 10K xu đơn 20K] Điện Thoại Nokia 105 Zin Chính Hãng Bản Tiếng Anh kèm pin sạc,150.000,₫150.000 - ₫210.000,True,4.63,180,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/-M%C3%A3-ELFLASH3-ho%C3%A0n-10K-xu-%C4%91%C6%A1n-20K-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-Zin-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Ti%E1%BA%BFng-Anh-k%C3%A8m-pin-s%E1%BA%A1c-i.303730215.6051428151?position=2508,https://cf.shopee.vn/file/c2bbe73ca089723229d563b12c1b5c2d_tn,False
2349,"[Giá Sốc] điện thoại HTC 10 EVO vỏ nhôm nguyên khối - ram 3G/32G mới, Chiến Game siêu mượt",2.000.000,₫2.000.000,False,4.45,11,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/-Gi%C3%A1-S%E1%BB%91c-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-HTC-10-EVO-v%E1%BB%8F-nh%C3%B4m-nguy%C3%AAn-kh%E1%BB%91i-ram-3G-32G-m%E1%BB%9Bi-Chi%E1%BA%BFn-Game-si%C3%AAu-m%C6%B0%E1%BB%A3t-i.11171175.3952348586?position=2509,https://cf.shopee.vn/file/28cf1269c9ec375edec3b1720b44b374_tn,True
2350,"điện thoại LG G3 ram 3G/32G mới, chơi PUBG/Free Fire mướt",2.000.000,₫2.000.000,True,4.94,33,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-LG-G3-ram-3G-32G-m%E1%BB%9Bi-ch%C6%A1i-PUBG-Free-Fire-m%C6%B0%E1%BB%9Bt-i.122206336.3936467807?position=2510,https://cf.shopee.vn/file/60e6abbb0d1f4dd807a25099dce4cf59_tn,True
2351,Điện Thoại Nokia 6300 vàng ZIN chính hãng Có Pin + Sạc,350.000,₫350.000,True,4.53,89,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-6300-v%C3%A0ng-ZIN-ch%C3%ADnh-h%C3%A3ng-C%C3%B3-Pin-S%E1%BA%A1c-i.53583264.1673246721?position=2511,https://cf.shopee.vn/file/08da71c1db3a622f5bf96d24767f023f_tn,True
2352,điện thoại Sony Xperia XZ ram 3G/32G mới CHÍNH HÃNG - chơi PUBG/Free Fire mướt,1.750.000,₫1.750.000 - ₫2.550.000,True,4.93,27,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ-ram-3G-32G-m%E1%BB%9Bi-CH%C3%8DNH-H%C3%83NG-ch%C6%A1i-PUBG-Free-Fire-m%C6%B0%E1%BB%9Bt-i.122206336.7636441931?position=2512,https://cf.shopee.vn/file/adfda1f5b7d13d85424f094f587b1b03_tn,True
2353,Điện thoại Nokia 150 - Hàng chính hãng,645.000,₫645.000 - ₫660.000,True,4.57,86,1/tháng,Hà Nội,True,Yêu thích,False,"2%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-150-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.14947974.993331311?position=2513,https://cf.shopee.vn/file/01af71bd3f074de358f5cd7b16654fb1_tn,True
2354,"điện thoại Xiaomi 2 (Xiaomi Redmi 2) 2 sim mới zin Chính Hãng, Camera nét",488.000,₫488.000 - ₫569.000,True,3.67,6,,TP. Hồ Chí Minh,True,Yêu thích,False,"48%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-2-(Xiaomi-Redmi-2)-2-sim-m%E1%BB%9Bi-zin-Ch%C3%ADnh-H%C3%A3ng-Camera-n%C3%A9t-i.122206336.6966220334?position=2514,https://cf.shopee.vn/file/7dedf418fd3957a4977452227d383928_tn,True
2355,,,,False,4.78,58,,,False,,False,,,,False
2356,,,,False,5.00,30,,,False,,False,,,,False
2357,,,,False,4.75,155,,,False,,False,,,,False
2358,,,,False,5.00,12,,,False,,False,,,,False
2359,,,,False,4.70,169,,,False,,False,,,,False
2360,{Hàng Siêu Cấp}_Điện Thoại Nokia 6700 Gold_Nokia 6700c Classic Zin Chính Hãng Bảo Hành 12 Tháng Uy Tín,1.850.000,₫1.850.000 - ₫1.950.000,False,5.00,4,,Hưng Yên,True,Yêu thích,False,,https://shopee.vn/-H%C3%A0ng-Si%C3%AAu-C%E1%BA%A5p-_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-6700-Gold_Nokia-6700c-Classic-Zin-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-Uy-T%C3%ADn-i.434360904.10101307968?position=2520,https://cf.shopee.vn/file/17bf076cce886b2f4b009a711f8f73f2_tn,False
2361,Nokia 1202 Main zin Màn zin Kèm Pin Sạc,120.000,₫120.000 - ₫155.000,True,4.68,44,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/Nokia-1202-Main-zin-M%C3%A0n-zin-K%C3%A8m-Pin-S%E1%BA%A1c-i.75474055.1255037537?position=2521,https://cf.shopee.vn/file/7ae170f26d625f752e2ece6c8c28c44b_tn,True
2362,"điện thoại Samsung Galaxy J4 (2018) mới Chính Hãng 2sim (2GB/32GB) màn hình 5.5inch, camera siêu nét",1.800.000,₫1.800.000 - ₫2.200.000,False,4.73,11,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J4-(2018)-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-2sim-(2GB-32GB)-m%C3%A0n-h%C3%ACnh-5.5inch-camera-si%C3%AAu-n%C3%A9t-i.122206336.7466221669?position=2522,https://cf.shopee.vn/file/c924452e25884865c8b3eb37d8686e7f_tn,True
2363,Điện thoại Samsung Galaxy J7 Pro 2sim ram 3G/32G mới 98%,3.000.000,₫3.000.000 - ₫3.500.000,False,5.00,2,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Pro-2sim-ram-3G-32G-m%E1%BB%9Bi-98--i.122206336.5466230841?position=2523,https://cf.shopee.vn/file/e8bda34c586dadb032ba3e88108c0353_tn,True
2364,điện thoại Sony Xperia Z5 32G Chính hãng - Chơi Free Fire-LIÊN QUÂN mượt,1.799.000,₫1.799.000,True,4.87,31,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z5-32G-Ch%C3%ADnh-h%C3%A3ng-Ch%C6%A1i-Free-Fire-LI%C3%8AN-QU%C3%82N-m%C6%B0%E1%BB%A3t-i.122206336.3336533900?position=2524,https://cf.shopee.vn/file/b0df169dcac28368a430f4d847787b07_tn,True
2365,Điện thoại Nokia 150 2020 (Hàng chính hãng - New Arrival),635.000,₫750.000,True,4.74,66,,Hà Nội,True,,False,"15%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-150-2020-(H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-New-Arrival)-i.96292182.6847267325?position=2525,https://cf.shopee.vn/file/4ac2027614d1ddd7d0021b3710a01757_tn,True
2366,"điện thoại Xiaomi Redmi 9 Chính Hãng (4GB/64GB), Có sẵn Tiếng Việt",4.100.000,₫4.100.000 - ₫5.100.000,True,4.20,5,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-9-Ch%C3%ADnh-H%C3%A3ng-(4GB-64GB)-C%C3%B3-s%E1%BA%B5n-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.122206336.4781510176?position=2526,https://cf.shopee.vn/file/5cbb8cd17d079446798fab407ebf3ae3_tn,True
2367,Điện thoại Samsung Galaxy A02s (4GB/64GB) - Hàng chính hãng,3.590.000,₫3.590.000,True,5.00,44,,Bến Tre,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A02s-(4GB-64GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.4779118689?position=2527,https://cf.shopee.vn/file/0e62f55b1cdbfe9c80f51b91f38c932f_tn,True
2368,Điện Thoại Bộ Đàm KECHAODA 888 Điện Thoại 3 Sim Pin Trâu Khủng Điện Thoại Khổng Lồ Dành Cho Người Già - OHNO Việt Nam,998.000,₫998.000,True,4.83,6,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-B%E1%BB%99-%C4%90%C3%A0m-KECHAODA-888-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-3-Sim-Pin-Tr%C3%A2u-Kh%E1%BB%A7ng-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Kh%E1%BB%95ng-L%E1%BB%93-D%C3%A0nh-Cho-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-OHNO-Vi%E1%BB%87t-Nam-i.11155048.6953088807?position=2528,https://cf.shopee.vn/file/4ee6162cc2e7195867a653108166f3c7_tn,False
2369,Dán Màn Hình Xiaomi Miband 2,7.320,₫12.000,True,4.94,64,,TP. Hồ Chí Minh,True,Yêu thích,False,"39%
GIẢM",https://shopee.vn/Da%CC%81n-Ma%CC%80n-Hi%CC%80nh-Xiaomi-Miband-2-i.409115.196622842?position=2529,https://cf.shopee.vn/file/d8c8fb3c04d43b375ecb095758e51a6e_tn,True
2370,điện thoại Sony Xperia X (màu Hồng) 32G mới - Chơi Game nặng mượt,1.899.000,₫1.899.000,True,5.00,25,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-X-(m%C3%A0u-H%E1%BB%93ng)-32G-m%E1%BB%9Bi-Ch%C6%A1i-Game-n%E1%BA%B7ng-m%C6%B0%E1%BB%A3t-i.122206336.7736450915?position=2530,https://cf.shopee.vn/file/0d25012e0788ee12e08f9f061baecc43_tn,True
2371,"[ SALE - BAO GIÁ RẺ] điện thoại LG G8 ThinQ ram 6G/128G bản Hàn mới Chính Hãng, Snap 855, Bảo hành 12 tháng",6.600.000,₫6.600.000 - ₫6.900.000,False,4.44,18,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/-SALE-BAO-GI%C3%81-R%E1%BA%BA-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-LG-G8-ThinQ-ram-6G-128G-b%E1%BA%A3n-H%C3%A0n-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-Snap-855-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.11171175.4647970499?position=2531,https://cf.shopee.vn/file/844d31753c8cb3a380601fff8b417f10_tn,True
2372,"điện thoại Xiaomi Mi 3 ram 2G bộ nhớ 16G mới, Có Tiếng Việt",688.000,₫688.000 - ₫719.000,True,4.48,23,,TP. Hồ Chí Minh,True,Yêu thích,False,"49%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Mi-3-ram-2G-b%E1%BB%99-nh%E1%BB%9B-16G-m%E1%BB%9Bi-C%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.122206336.7720698408?position=2532,https://cf.shopee.vn/file/9d52b9deb702b2d68184180a90041839_tn,True
2373,điện thoại Sony Xperia X Performance 32G Chính hãng - CPU Snap 820,1.999.000,₫1.999.000,True,4.96,26,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-X-Performance-32G-Ch%C3%ADnh-h%C3%A3ng-CPU-Snap-820-i.122206336.7036441140?position=2533,https://cf.shopee.vn/file/4ffa37ef5919bc0104d0212d44fb780e_tn,True
2374,điện thoại Sony Xperia Z5 ram 3G bộ nhớ 32G mới - Chơi LIÊN QUÂN mượt,2.000.000,₫2.000.000 - ₫2.500.000,True,4.86,28,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z5-ram-3G-b%E1%BB%99-nh%E1%BB%9B-32G-m%E1%BB%9Bi-Ch%C6%A1i-LI%C3%8AN-QU%C3%82N-m%C6%B0%E1%BB%A3t-i.122206336.3436531545?position=2534,https://cf.shopee.vn/file/c2530c76dab5102a07b44f937bb5e131_tn,True
2375,điện thoại Sony Xperia X Performanace 32G ram 3G mới - CPU Snap 820 mạnh mẽ,1.999.000,₫1.999.000,True,4.85,33,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-X-Performanace-32G-ram-3G-m%E1%BB%9Bi-CPU-Snap-820-m%E1%BA%A1nh-m%E1%BA%BD-i.122206336.4136441948?position=2535,https://cf.shopee.vn/file/f34b89c53f2eb70d0d9964948e7196f5_tn,True
2376,điện thoại Samsung Galaxy Note 8 2sim Chính Hãng mới,6.500.000,₫6.500.000 - ₫6.900.000,True,4.62,13,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-Note-8-2sim-Ch%C3%ADnh-H%C3%A3ng-m%E1%BB%9Bi-i.11171175.3849770331?position=2536,https://cf.shopee.vn/file/5c0a8379df96fa0b05863db312e36836_tn,True
2377,"điện thoại Oppo A5 2sim ram 4G/64G Chính hãng, Camera siêu nét, chiến Game nặng mượt, pin 4230mah",1.749.000,₫1.749.000 - ₫2.079.000,False,4.33,18,,TP. Hồ Chí Minh,True,Yêu thích,False,"47%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A5-2sim-ram-4G-64G-Ch%C3%ADnh-h%C3%A3ng-Camera-si%C3%AAu-n%C3%A9t-chi%E1%BA%BFn-Game-n%E1%BA%B7ng-m%C6%B0%E1%BB%A3t-pin-4230mah-i.11171175.7251170377?position=2537,https://cf.shopee.vn/file/d43357ee7e59c5af8ae3eca417596b67_tn,True
2378,Khay 2 Sim Galaxy S7 | Galaxy S7 Edge chính hãng Samsung + Tặng cây chọc Sim chính hãng Samsung,35.880,₫35.880 - ₫72.280,False,4.98,43,,Hà Nội,True,Yêu thích,False,"48%
GIẢM",https://shopee.vn/Khay-2-Sim-Galaxy-S7-Galaxy-S7-Edge-ch%C3%ADnh-h%C3%A3ng-Samsung-T%E1%BA%B7ng-c%C3%A2y-ch%E1%BB%8Dc-Sim-ch%C3%ADnh-h%C3%A3ng-Samsung-i.190411329.4203365136?position=2538,https://cf.shopee.vn/file/404d2c9e79aa176e90644db6669c7138_tn,True
2379,điện thoại Xiaomi Note 4 - Xiaomi Redmi Note 4 2sim Bộ nhớ 64G mới - Chơi PUBG/Free Fire mướt (màu bạc),1.379.000,₫1.379.000 - ₫1.479.000,False,5.00,29,,TP. Hồ Chí Minh,True,Yêu thích,False,"47%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Note-4-Xiaomi-Redmi-Note-4-2sim-B%E1%BB%99-nh%E1%BB%9B-64G-m%E1%BB%9Bi-Ch%C6%A1i-PUBG-Free-Fire-m%C6%B0%E1%BB%9Bt-(m%C3%A0u-b%E1%BA%A1c)-i.122206336.6637745680?position=2539,https://cf.shopee.vn/file/f001365e0620e4e49c99e84b6d2774be_tn,True
2380,"Điện Thoại 2610 Zin ,Máy ,Pin ,Sạc đầy đủ",139.000,₫139.000,True,4.49,194,,Bình Phước,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-2610-Zin-M%C3%A1y-Pin-S%E1%BA%A1c-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-i.19004502.259440434?position=2540,https://cf.shopee.vn/file/08c0786d1c25b86d8a80997fe4164dd6_tn,False
2381,điện thoại Sony Xperia X Performance 32G ram 3G Chính hãng - chơi PUBG/FREE FIRE mướt,1.899.000,₫1.899.000,True,4.87,30,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-X-Performance-32G-ram-3G-Ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-PUBG-FREE-FIRE-m%C6%B0%E1%BB%9Bt-i.122206336.7936440594?position=2541,https://cf.shopee.vn/file/7cfc25d0ef156ea93988f2eb277747e3_tn,True
